var1,var2,var3,var4,labels
0.149061927470775,0.5665457467927988,-0.12489187420282015,-0.8007549427432805,0
0.10874815183689066,0.5213353770779516,-0.15383924937672586,-0.8322960707766536,0
0.07569084061776618,0.5982435101207761,-0.14756294838682385,-0.7839647795075595,0
0.12000468325283066,0.6368205973008074,-0.11798158374646715,-0.7524219220274659,0
0.14919237813423053,0.5304964502938228,-0.12413470405623754,-0.8251701192973343,0
0.08659880509361045,0.5302010769478545,-0.1544138894474225,-0.82918261903239,0
0.11192602866458393,0.594983455195112,-0.09408231313302041,-0.7903263696138456,0
0.09362196635238873,0.5985502169215924,-0.10192244789889318,-0.7890401636505738,0
0.17871736855050688,0.5222073865567367,-0.11016624391295278,-0.8265730132940933,0
0.10611977099662576,0.5922009512933887,-0.07953573513187344,-0.7948022988944242,0
0.14028773067383135,0.5488750791357275,-0.07943378124061588,-0.8202108110260151,0
0.10087105252457743,0.5981827945042013,-0.10865091852079033,-0.7875260967271606,0
0.12654465847261884,0.6353704085041303,-0.03704228521725313,-0.7608671122576046,0
0.09820521556486045,0.580386389465241,-0.14485303205274466,-0.795314386682705,0
0.08117138106519307,0.5821060432789879,-0.11194114225495379,-0.8012695813174907,0
0.12493788625932066,0.5590333318690553,-0.12889367232487492,-0.8094804998707772,0
0.15795653917591565,0.6265428868478365,-0.11453180419721071,-0.7545702144262509,0
0.11223292556056541,0.5989863561126808,-0.06489442170455181,-0.7901948048694075,0
0.140473003979276,0.5416831108298703,-0.12534840075858758,-0.8192280030748323,0
0.13955488242786143,0.522319598768337,-0.0945416406560737,-0.8359237702775816,0
0.08941420615626418,0.5763706455790426,-0.13645137140395372,-0.8007390348260929,0
0.11525951508700501,0.5834482570355816,-0.18493664591124265,-0.7823693581315351,0
0.06153511503399879,0.6086105904936585,-0.10521684087670821,-0.7840510156569139,0
0.08420302817160914,0.5699238642800136,-0.10613195882353829,-0.8104521246114087,0
0.13031044415505877,0.615906836172019,-0.13742266563216388,-0.7647175741875138,0
0.08684795762328863,0.5850956602931668,-0.09301755768508452,-0.8009171208839704,0
0.12595694949598712,0.5665239128106421,-0.12280659689678003,-0.805049093438417,0
0.06797331683458514,0.47555911672421314,-0.08588460869937918,-0.8728384665489634,0
0.14044285246898183,0.536772386720795,-0.174790362655692,-0.8133876930265965,0
0.13210523857231082,0.49687183758281334,-0.09667175863041119,-0.8522447735493218,0
0.13439273314667013,0.5593779939739005,-0.14735768409922115,-0.804562344428334,0
0.10106979899684927,0.5737799923790864,-0.09069545800922142,-0.8076730464567266,0
0.12103049183677451,0.5541220126643358,-0.1502607348638358,-0.8097667112722986,0
0.12103975074643283,0.5915939475052678,-0.14701224958341602,-0.7834241370335733,0
0.11498243543244341,0.5817788917607251,-0.11111111015797095,-0.7974751919922964,0
0.15068280099359826,0.49041364696201506,-0.10880843554536641,-0.8514398820306163,0
0.1264269384684039,0.4955033319697165,-0.08640774767020973,-0.855000806069197,0
0.15020562767476237,0.5708688304687918,-0.12705070165174653,-0.7971230563870445,0
0.13490569564115634,0.5289479081091049,-0.1112993019984271,-0.8304378538850699,0
0.09399035934885316,0.5357075983011405,-0.13671887681765288,-0.8279439172997267,0
0.10026519814771825,0.562900529330962,-0.09120010584868614,-0.8153357742749364,0
0.09509156902652255,0.6173803310439036,-0.10617676019537287,-0.7736443730388067,0
0.054338714618789606,0.6348288805270996,-0.12649608554552846,-0.7602883248373249,0
0.1219012970327028,0.6012453948671829,-0.09798825584698193,-0.7836085442673635,0
0.08139744413355382,0.5884607905617141,-0.16254499659453764,-0.7878245224300201,0
0.14012478232513711,0.5425249441354943,-0.062170796687098316,-0.8259337276128171,0
0.1304327887975602,0.6112977623998335,-0.10902362151885824,-0.7729270232320518,0
0.12127264159171791,0.568296740407962,-0.12947503932626261,-0.8034724484601292,0
0.14237287237552887,0.5136368733491665,-0.08880503887191792,-0.841439714191451,0
0.10574072204893738,0.6185492764696217,-0.11381698440358702,-0.7702346307072608,0
0.11093029070960295,0.5887789055139443,-0.08169850921386908,-0.7964667128117259,0
0.12944440415588251,0.5531416723902913,-0.11609341456467424,-0.8147396857848003,0
0.14308854694073547,0.5799091688544044,-0.11745064610619492,-0.7933702599305196,0
0.12016598793997221,0.5679903668250749,-0.1179842985757017,-0.8056219856892728,0
0.11021942162501462,0.5874329565011734,-0.1110143687716778,-0.7940088227716138,0
0.10011964302951863,0.5552679044320407,-0.13248453593204254,-0.8149242045283495,0
0.16227767060930812,0.5415759888560776,-0.11890770241613113,-0.8162244570106284,0
0.11561922670144585,0.619415796885015,-0.10750660387796093,-0.7690244437655338,0
0.07176309483431416,0.6369568995852755,-0.10744649686721386,-0.7599942214263727,0
0.09260175831782985,0.5791407164492355,-0.15770498864179835,-0.794449546204542,0
0.04919044158511687,0.6073485365353234,-0.10719951726769456,-0.7856311597197732,0
0.11631071233290244,0.6012058161777553,-0.09516668220897603,-0.7848354524280792,0
0.11327479330575622,0.531806271604549,-0.146865248046702,-0.8263059418882256,0
0.14011583117892723,0.5003858894685581,-0.13833302455908664,-0.8431165339323701,0
0.11262496425462674,0.6356116758231154,-0.07333448579230531,-0.7602206707118354,0
0.08037402252643785,0.6382452850838429,-0.09693220987519365,-0.7594650217487803,0
0.15487018364427127,0.5666935796057648,-0.09142184952791324,-0.8040619742784071,0
0.0687775037598998,0.5828534518408048,-0.15659663436619972,-0.7943733396577419,0
0.12770368327357232,0.6366202490299273,-0.0856554310724843,-0.7556914548486198,0
0.11739278253791853,0.5234135199146589,-0.10570684610692013,-0.8373071625542684,0
0.0936796614213306,0.6364683973993605,-0.1406075316187289,-0.7525700114939226,0
0.1057431120486523,0.5740351676084652,-0.16920059111370905,-0.7941493439963035,0
0.17371795266375414,0.6016765535096564,-0.10203387457929486,-0.7729142813516853,0
0.12078985474578545,0.610770612716057,-0.10010743450072172,-0.7761105405743618,0
0.1411713248190504,0.5800868318957385,-0.13814981822594471,-0.7902433500094371,0
0.11324629419317268,0.5438577638023582,-0.1171797872965078,-0.8232028346966237,0
0.13352338999140423,0.5560986285360635,-0.1522013459054478,-0.8060772729522171,0
0.09982103086208224,0.5502694134474185,-0.10478117667942531,-0.8223504359064574,0
0.16652539468247743,0.6083014243513359,-0.09204185414889057,-0.7705627600285492,0
0.1341765247656528,0.5656914470810156,-0.12976501138441676,-0.8032128539320079,0
0.11823727012754708,0.5493467356887217,-0.1425567621447761,-0.8148102119559678,0
0.08843612247935355,0.5853339649781504,-0.11618854538776155,-0.797535844714487,0
0.06429640611001036,0.5857661638411771,-0.10894657513170383,-0.8005464491378375,0
0.12686465167121622,0.5902352791981232,-0.10844329011456605,-0.789789673378541,0
0.11721316409694257,0.5763642233950758,-0.0764643938886648,-0.8051202100430802,0
0.11735821468429537,0.5730556458785254,-0.10495041627245238,-0.8042510095095312,0
0.11758878886656773,0.597544514353836,-0.12573586110496673,-0.7831372314803611,0
0.14265864406609477,0.6036818447857852,-0.081284348630617,-0.7801343449797288,0
0.08268722658906322,0.5652828118886717,-0.15892305343791174,-0.8052090587097341,0
0.12627230722637783,0.5896509484569001,-0.1346495616772065,-0.78628020384068,0
0.12222826822226772,0.6048809255923598,-0.10744507810406795,-0.7795093787076113,0
0.07965350867731326,0.6490335212724848,-0.12898910915567385,-0.7455015872144457,0
0.12515994354324655,0.57642736163102,-0.15170818249752221,-0.7931274252342123,0
0.0803412744378814,0.5801899193998447,-0.08474613477521577,-0.8060663928543106,0
0.08109596968181228,0.615040785094298,-0.09799840600892523,-0.7781674554950663,0
0.11585902007302615,0.5533856506920648,-0.10976421403991875,-0.8174917898009968,0
0.13713502007555176,0.5702433538448908,-0.07502971988354352,-0.8064657741025381,0
0.07510656544043251,0.5862696010642842,-0.07145494253629026,-0.8034557547760813,0
0.09271180172725932,0.5388180953196797,-0.10355128127487706,-0.8308770752180428,0
0.10712574272708857,0.5371352115048525,-0.13978383678627462,-0.8249062484792529,0
0.13584497612029126,0.6025611869441676,-0.1327031880970278,-0.7751490323287505,0
0.13315502181171057,0.6246058920100361,-0.1307148153002056,-0.7583210777063388,0
0.09077146584949766,0.6001555486890987,-0.13141806836513972,-0.7837749355984764,0
0.14265672595761084,0.553747592899405,-0.11251003293437695,-0.812621778188522,0
0.07757761228443856,0.6357458689082122,-0.10026953489093249,-0.7614163937105265,0
0.11258514245524949,0.5604621063858893,-0.15548989311000735,-0.805623799390548,0
0.133997918304084,0.5474123579264468,-0.13809718265279539,-0.814440566538124,0
0.14458714638911266,0.6397098494579693,-0.13797762063387997,-0.742177904420314,0
0.09910190854263487,0.60484293720558,-0.0865133765001623,-0.7854038889146622,0
0.1291542813301799,0.6574954472752761,-0.11406783098237777,-0.733489903380643,0
0.09614831192777037,0.6466383223157698,-0.07768873443424226,-0.7527143168348083,0
0.12970317960768785,0.5053398343611126,-0.0916177526608656,-0.8481833082564828,0
0.09638777337564161,0.6254473934492983,-0.14748253485441745,-0.7601143710548304,0
0.06714168167726106,0.6098539705191475,-0.161120901644886,-0.7730525106852179,0
0.12636145237398752,0.5174002188534932,-0.1066577115728629,-0.8396153461236484,0
0.07282570960192519,0.5536998738759297,-0.11223407032315907,-0.8218980345209813,0
0.1281276915062739,0.5535550066183731,-0.11387896131330015,-0.814979589613881,0
0.12136107339420595,0.5989775183736437,-0.1705024450989346,-0.7729335925956656,0
0.11332111064536526,0.5165582410740178,-0.1461605113985845,-0.8360400794030882,0
0.11055844689082671,0.563387567349713,-0.12046015815070726,-0.8098522266902569,0
0.1488136902830225,0.575333886351068,-0.1142849090075624,-0.7961057494916479,0
0.12621770296659068,0.5409716875323218,-0.059418174002066136,-0.8293902611825927,0
0.12053721175272873,0.5748521098480415,-0.0860134309685103,-0.8047468683251638,0
0.07760042441532368,0.6376219015035187,-0.12423484664606704,-0.7562950401347526,0
0.11458574497124341,0.5926425463538656,-0.1118710947761005,-0.7893856962563915,0
0.09936732650204519,0.5693140467157225,-0.1507497961711696,-0.8020487202099101,0
0.111247662739465,0.6019011334630447,-0.15184853145884888,-0.7760676559197007,0
0.08229246198820386,0.6135910644960372,-0.15238292544732707,-0.7703982089170861,0
0.11858039275506257,0.5351022355535492,-0.17344733656013103,-0.8182422070510942,0
0.12898477042483827,0.6371136559616151,-0.08703056396352427,-0.7549005227987774,0
0.13512522211027414,0.5388028624516168,-0.12323022454367513,-0.8223423627191466,0
0.11532166908924107,0.5889073332974673,-0.12646584708259365,-0.7898705304976377,0
0.12406008252736442,0.546453933558845,-0.14364774040320247,-0.8156975671769674,0
0.11653445464377594,0.6215750021647416,-0.06467315693436963,-0.7719336890801706,0
0.14629119890613768,0.5205897738236719,-0.10681577447231944,-0.8343713578717223,0
0.1551376753112136,0.5154732907299557,-0.11941553121230788,-0.8342418828783082,0
0.1207341574388253,0.6045083398143744,-0.06630434473861765,-0.7845996840371455,0
0.0845407460111307,0.5709833144796562,-0.10818547801731565,-0.8093990481807304,0
0.10355340435080422,0.5757697179447581,-0.09385678750425507,-0.8055785671084811,0
0.08390374884572975,0.6489046898521033,-0.16952523017548438,-0.7369830803699142,0
0.1804745754631822,0.5758663408670032,-0.11780876730160028,-0.7886241052711425,0
0.08719229723793105,0.5821542024280946,-0.1402664701944388,-0.7961276940522003,0
0.08220530145779661,0.5572546857728996,-0.1334993942807265,-0.8154062884985979,0
0.14742670905957375,0.5872669400838296,-0.11566624505660898,-0.7874034710965808,0
0.14706876115293754,0.5957915813417378,-0.11320113339906823,-0.781401736939724,0
0.08050766879093249,0.5328224597344599,-0.040300046212432196,-0.8414241783688207,0
0.1384342362156159,0.5853994347185508,-0.11352775279247047,-0.7907306200094263,0
0.0791324149616885,0.5406086501692298,-0.1065890880382905,-0.8307340817468005,0
0.09797091436873319,0.5152100319581032,-0.10027953793736981,-0.8455201577600338,0
0.07545880637580128,0.6160866414084734,-0.12451771860350505,-0.7741050035829408,0
0.12261971353014116,0.6174096569426327,-0.08053714228895925,-0.7728411803725875,0
0.10590084859842962,0.6015848712724834,-0.09704582526444944,-0.7857879871319897,0
0.12615187126820374,0.5324029798725239,-0.12253030267923283,-0.8280211937648232,0
0.14074177932335025,0.5917275911738884,-0.1482315011164316,-0.7797933261276442,0
0.09159376597381301,0.5797383253049883,-0.12539246010887223,-0.7998692312841811,0
0.15634275650675192,0.5273847939369743,-0.09785821539947655,-0.829364811943909,0
0.1314095836768035,0.5899672300416045,-0.13903674637663088,-0.7844354479190281,0
0.09666679173200077,0.5572225152770213,-0.18755619249155858,-0.8031072621404077,0
0.07880400252927162,0.5826107416201108,-0.1733597809821943,-0.7901272298003889,0
0.11540487793991284,0.5191871338297941,-0.17219311393376024,-0.8291417042502881,0
0.1353280725717116,0.580613840199583,-0.04596883842924117,-0.8015364915187486,0
0.1306077494466875,0.5864776032339721,-0.12072589908816239,-0.790196743842166,0
0.12884471914056422,0.5977378340971297,-0.08496722874609454,-0.7866950426166864,0
0.103179775211974,0.5416286519824026,-0.10201952254301185,-0.8280002139848925,0
0.15756758339380367,0.5787287652333639,-0.0821772713573077,-0.795922338565246,0
0.17290776120378798,0.4744892878347916,-0.1057160105272448,-0.8566136509323966,0
0.16570765691988443,0.5486770253045681,-0.12023305182680225,-0.8105791186488004,0
0.09616404137347948,0.4901755389015113,-0.11339683781520607,-0.8588489828734995,0
0.09300706364772611,0.4507580700164765,-0.14019271923147755,-0.8766486467799588,0
0.13415662027045067,0.5991809240389461,-0.1290108775592597,-0.7786786339542356,0
0.08405753487223444,0.5754835007203032,-0.13564294212733022,-0.8020935503299784,0
0.05244116957309826,0.6473762496181453,-0.08454320790257255,-0.7556496285724573,0
0.08172897988929084,0.5429874399997485,-0.16190386790471914,-0.8199220398344386,0
0.1366210953134738,0.5729077263812431,-0.14780141298598118,-0.7945225960835657,0
0.1190698773746378,0.6113160328654432,-0.10800738268263378,-0.7748867514351321,0
0.09230837215086223,0.6259947467592748,-0.08368797769593744,-0.7698091087080053,0
0.11723494239152178,0.4780611341309284,-0.14403528583383707,-0.858468028962449,0
0.1246200779173296,0.535799895320257,-0.1282874699162628,-0.8251852115841415,0
0.1304661795138832,0.5459389871368291,-0.12854549552792308,-0.8175605506056082,0
0.13524241625482786,0.603784829225346,-0.1403784384403242,-0.7729471281167503,0
0.1412443104259591,0.5918226881264154,-0.05440541142896308,-0.7917297530081614,0
0.15641540330775255,0.631380784351624,-0.11629970611415652,-0.7505777142424109,0
0.11743346311166362,0.5984688736047635,-0.10356530596498774,-0.7856962622211114,0
0.17442981485653525,0.5230010554948094,-0.10334135875588324,-0.8278675613954916,0
0.1339167952414089,0.5205194765968444,-0.18636038196316063,-0.8224327172906988,0
0.19249798878178,0.508305545551239,-0.055910054242309624,-0.8375225743294618,0
0.13843079968096175,0.5725644721897764,-0.13828713413415905,-0.7961680145664566,0
0.09523745543347939,0.5467224832549848,-0.07346510195984511,-0.8286297316534619,0
0.13572024358939175,0.5412575901270381,-0.10448646920549792,-0.8232270733903714,0
0.10678588064346145,0.5947769698515954,-0.12149151821153356,-0.7874496446326023,0
0.060049553186134634,0.5724397353132767,-0.16892370898413206,-0.8001072310257266,0
0.13030808199591865,0.545638435158171,-0.1321043328428692,-0.8172190325052566,0
0.0956019812638691,0.5571433175292941,-0.1355874926088559,-0.8136753755392371,0
0.11576276215290938,0.5748458418412873,-0.12425907248459021,-0.8004442041277954,0
0.051140846319848055,0.5971792496048539,-0.12409820093770323,-0.7907978213191403,0
0.12751708119160746,0.618755123286238,-0.1002843598064985,-0.7686511163002406,0
0.10985118866396754,0.5183437870379823,-0.11150363622710563,-0.8407255044878615,0
0.14176548230766045,0.6107915253098198,-0.09482661775744704,-0.7732038367729838,0
0.14427343699550912,0.4818663965896403,-0.1617175941289614,-0.8490214196145812,0
0.1120090893115505,0.5603208105915282,-0.15735878530963057,-0.8054394861288635,0
0.06031474664531423,0.6224272316062623,-0.11499590179650929,-0.7718305612387238,0
0.10524568599844614,0.574637380899618,-0.14523812822152754,-0.7985118109096766,0
0.11896466198527754,0.545762577327311,-0.0848114076900703,-0.8251046257980912,0
0.10508000048748474,0.5748662613974265,-0.08715119828854755,-0.8067785592350394,0
0.07926354814416062,0.5771784831512712,-0.11346977887713433,-0.8048023967436791,0
0.09704924593684801,0.6245320805129593,-0.10570765622056175,-0.7677024265231936,0
0.1351808175357344,0.5866692974612313,-0.11857692202177368,-0.7896105340929526,0
0.17658154151677713,0.5623916531843879,-0.0926471530487761,-0.8024656333177431,0
0.1580475894775515,0.602661063677743,-0.09992874256046652,-0.775780154552455,0
0.11302174272218404,0.5727708325759765,-0.13315295428072904,-0.8008932199666676,0
0.09895704997152961,0.5804036473537033,-0.09425431284259074,-0.8027796913911195,0
0.10446578340769402,0.6251029744329747,-0.09880999314653498,-0.7671830007934525,0
0.10004509263393632,0.5506067277689476,-0.13574880779806128,-0.817554568182971,0
0.1314951086818898,0.620124215563376,-0.16224848798235822,-0.7561946983496273,0
0.09649366157710813,0.5542278726288344,-0.1297537614953685,-0.8165074401709772,0
0.13523889405219733,0.6062917310683736,-0.14676596136143535,-0.7697925246190088,0
0.1034924347763722,0.6380625952636511,-0.09212141067409688,-0.757416058824268,0
0.11882201537591602,0.5370649033020886,-0.11779257387042848,-0.8267814268862741,0
0.1615971899711224,0.602345509983575,-0.1057847869316608,-0.774516503148827,0
0.09352859347773722,0.6203850727270684,-0.04190576029855504,-0.7775722930977583,0
0.1415065505900869,0.6102611268479587,-0.11866113551392064,-0.7703744466925818,0
0.11462565774977769,0.573561157497302,-0.13816692905087372,-0.7992486827717873,0
0.10308034491742087,0.6331596635143293,-0.08547472057725418,-0.7623498902291302,0
0.1251692340703353,0.5223436086150538,-0.06512290700729699,-0.8409808703913353,0
0.09463083804008958,0.6041754541082731,-0.184042083801882,-0.7695099327070141,0
0.14140444260363844,0.5511377902611206,-0.0974900358579106,-0.8165461485222171,0
0.09630388196726368,0.5715087199013491,-0.08400733267779903,-0.8105838102572231,0
0.1309613469422094,0.5533770135824333,-0.09082917625691479,-0.817540865759113,0
0.10318306032238962,0.5184116326253779,-0.10276259245567296,-0.8426401870389199,0
0.08318768948546772,0.58812747671107,-0.13511386716482185,-0.7930511473765774,0
0.10051423723371164,0.48249058128010114,-0.167971762010114,-0.8537477462673225,0
0.1033867458689905,0.5950065477136411,-0.129600039803864,-0.7864364047012017,0
0.1288693865879693,0.6034534439427534,-0.144513373503608,-0.7735324861133354,0
0.06271400294418705,0.46320119119141434,-0.13415759255738471,-0.8737925100804985,0
0.0738690973112625,0.6252635757605549,-0.10825661601514881,-0.769330437704432,0
0.12138011327314699,0.5046864509649401,-0.11268743294471939,-0.8472661900315276,0
0.06341223131324802,0.5303313256240492,-0.08686569126236084,-0.8409410952398665,0
0.13052046553660815,0.6111882065164177,-0.08664541838431589,-0.7758259829139255,0
0.1174025622899348,0.5748900022063264,-0.12965453729895304,-0.7993170989593319,0
0.12618226085830886,0.5648002264757913,-0.12480030694912994,-0.8059178770836289,0
0.14211496242561436,0.5857104042097641,-0.11502220273325153,-0.7896306432336524,0
0.11986562412351637,0.5462042524830694,-0.07867709267148912,-0.8252896835727763,0
0.09960615812864307,0.5550566556248043,-0.15934210062957996,-0.8103090874946499,0
0.11351865767913497,0.5658229263629306,-0.06259298464531209,-0.8142727114634314,0
0.13053581107034212,0.5279907698065505,-0.14039210387082693,-0.8273307719395049,0
0.13416085790146653,0.5346862789818545,-0.15674615901967023,-0.8194767165138136,0
0.0766679930846451,0.5280109673606609,-0.08948782036493837,-0.8410222156337872,0
0.10536845700211833,0.5969141314527139,-0.12373654881013346,-0.7856718618033881,0
0.13028819115611123,0.504125264759381,-0.08685492631575079,-0.8493167409460609,0
0.08085506203115482,0.606451983936983,-0.06983212617892184,-0.7879098452717588,0
0.1266725400398186,0.4896579896383425,-0.13721894745416646,-0.8516807390347443,0
0.13267386163099978,0.5627074335959604,-0.1301162914913384,-0.8054984427696352,0
0.12269098082347044,0.6194727133026194,-0.07362061307411369,-0.77186817917871,0
0.11348131652447507,0.609204724041084,-0.14474758766173632,-0.7713881842963415,0
0.07917155258439015,0.6404550037881078,-0.09195616583269858,-0.7583490732832084,0
0.07015361493584321,0.581404841266895,-0.07160523056773224,-0.8074153651115342,0
0.11951131899486361,0.6004523872768447,-0.057612536363384176,-0.7885776885630379,0
0.12424727246785508,0.5846513685653146,-0.1265001263706925,-0.7916710873508026,0
0.13028960317045193,0.5641094712453202,-0.1216027456294729,-0.8062368733891953,0
0.08479877397399707,0.5662598031144901,-0.10730264744447982,-0.8128008028789414,0
0.07762664464282266,0.5646114789999808,-0.14094251565928345,-0.809520345082558,0
0.12389770978609059,0.554969686245588,-0.04891635340330839,-0.8211365265459563,0
0.08405485757704534,0.5454495807392324,-0.08242415938519974,-0.8298347990646942,0
0.08017293119689331,0.5511484507338495,-0.09716566690970302,-0.8248433302942859,0
0.054600979204573345,0.5982340449177673,-0.06683472585368701,-0.7966604546425604,0
0.12030584222350231,0.4918297997664386,-0.09479242780125294,-0.8571139644295519,0
0.07900136927944312,0.5237430619360276,-0.13387219743663323,-0.8375740107473096,0
0.08758399621505973,0.6034043292956832,-0.10419097864099071,-0.7857330965181877,0
0.09750266254868109,0.636785305274377,-0.12367832028419884,-0.7547856509461579,0
0.1357169732429492,0.6394295964378562,-0.09077081681421381,-0.7513130859954278,0
0.05526594372835542,0.5897867144714883,-0.11149959608788565,-0.7979129946109285,0
0.15504965539164997,0.5246119115193455,-0.08615781080789726,-0.832657659720812,0
0.09260653665209405,0.5961740635938562,-0.08044738850733973,-0.7934284674434378,0
0.10641609542577304,0.5802990552528631,-0.1302250630795416,-0.7968500825455794,0
0.09703921251106705,0.599474345322274,-0.1479698954880697,-0.780588758928101,0
0.14797281856706712,0.5636201136372005,-0.12379950483751544,-0.8031874594830855,0
0.05815648405863983,0.535790481225681,-0.10984720228429343,-0.8351526661276991,0
0.11012534646047607,0.5953603177127554,-0.11863968375317797,-0.7869835611998975,0
0.10341896907080968,0.5717642910593833,-0.09394985829380054,-0.8084327655607896,0
0.06742547039881076,0.684560233508387,-0.09122517550374981,-0.7200757321245812,0
0.09292965402431426,0.5298003291022481,-0.12923760862481387,-0.8330506174315041,0
0.10526092573152739,0.5595587859979139,-0.11488533020118419,-0.8140119553368045,0
0.14922338901457835,0.5563831144708602,-0.13637931011640095,-0.8059596105729392,0
0.133722452745199,0.6364948629932012,-0.13906157011270426,-0.7467626629210004,0
0.13295747114674739,0.5789185870362593,-0.07383184563531804,-0.8010770493655935,0
0.13615870954621578,0.4973867590956152,-0.0972793377240929,-0.851236716867307,0
0.1124865178367904,0.5558879144770196,-0.10777390166405461,-0.8165293601355985,0
0.11205460785836449,0.5937977753332918,-0.13202604375022306,-0.7857589265408352,0
0.141415482735133,0.5819322155834474,-0.14333642142094227,-0.7879157493051953,0
0.1687789321768349,0.575233589173687,-0.12807912395800994,-0.7900732421400904,0
0.056950673083038,0.5444262621162036,-0.10237182081700838,-0.8305881508041022,0
0.08693235745288894,0.5934308718960282,-0.15266427713543573,-0.785478315420049,0
0.10253353422044752,0.5882201413934992,-0.14326121087338126,-0.7892782557997965,0
0.086552948620087,0.5214806894537949,-0.16201488281574178,-0.8332572564089464,0
0.1113915315930625,0.5107181614644714,-0.15705887608908126,-0.8379089423567077,0
0.09616016414071389,0.4930267807497388,-0.09786955511741141,-0.8591270956483097,0
0.11807218383094217,0.5928754860319432,-0.0828791831804129,-0.7922680471047201,0
0.14069494488044587,0.5402759661423617,-0.07456153519305198,-0.8262852959866109,0
0.14471211210329746,0.6291092901531762,-0.09600196314904286,-0.7576698019091822,0
0.16519159586833623,0.5206943611497037,-0.06672746189261318,-0.8349470430816222,0
0.12282488203967604,0.539359021397773,-0.1685602826139606,-0.8158390316195211,0
0.09069276438313328,0.6397948826661776,-0.13091582220941944,-0.7518632708797185,0
0.1237960510313043,0.5260380419067475,-0.1461732850922345,-0.8286084038563174,0
0.14353575616690759,0.5412048497532369,-0.12620517715115742,-0.8188815851912995,0
0.09194365266401969,0.5451514219083226,-0.14072971772919735,-0.821310805039111,0
0.09232481632426846,0.5947227981183845,-0.12257295028364093,-0.7891494114220026,0
0.1204214454395154,0.47286677206315136,-0.06832709156709668,-0.8701879681510285,0
0.08300327653149804,0.5612635451177841,-0.09030141535339054,-0.8184982244281459,0
0.1576139824027374,0.5835549927054132,-0.0767506347524018,-0.7929254335086232,0
0.08740694082534241,0.5084326851231381,-0.14550786554176273,-0.8442059538166686,0
0.11571273436241729,0.587320233331773,-0.1481187892089239,-0.7872269881735297,0
0.09302531539094643,0.5389717787099162,-0.0777540123171651,-0.8335526534174469,0
0.14700249388331096,0.6281653540589816,-0.12664654025393915,-0.753497981811331,0
0.1243276634845263,0.505772648750799,-0.11707276010629783,-0.845594837205841,0
0.09412197316007977,0.5062724863960195,-0.1579421231663874,-0.842545850038168,0
0.10995312326605386,0.5409594434193333,-0.16929612252346757,-0.8164631125519415,0
0.12533018012338892,0.594612313497911,-0.11906463955976027,-0.7852083508174155,0
0.14333719798537523,0.494277369947839,-0.082204190052952,-0.8534557987200546,0
0.1057552646331478,0.5802739645968592,-0.11580084114464188,-0.7991796513948597,0
0.14201662647223506,0.5185279567878528,-0.13249616953723525,-0.832709313561954,0
0.06227172383413613,0.5893201742138268,-0.09760090802657562,-0.799561146772214,0
0.1161246324942472,0.531303565003823,-0.14240542026095976,-0.8270140795794251,0
0.1534217351816121,0.5774436523057246,-0.09452064389434493,-0.7962954523689604,0
0.10361672207449506,0.6440596744313151,-0.09874864964741391,-0.7514648460645231,0
0.11141708802273678,0.5606779985065447,-0.07681389963806466,-0.8169002627675072,0
0.12500903085611278,0.521927932335885,-0.14491367068829158,-0.8312424458000499,0
0.10635223801690494,0.5588233204166968,-0.1350962238558874,-0.8112673470115345,0
